inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19
50,20,5,3,-1,5,10,1800.1605517864227,4.396560907140794,22.212071180343628,4.552007911462429,42.38664364814758,4.552007911462429,51.83151602745056,4.507004513880119,55.70829391479492,4.44721904309657,111.09608316421509,4.397218950979204,1537.920387506485,4.396560907140794,,,,,,,,,,,,,,,,,,,,,,,,,,
51,20,5,3,-1,5,10,1800.467677116394,4.421551237089392,2.484468460083008,4.56452615580892,5.204541921615601,4.55101436505436,5.204635143280029,4.55101436505436,9.229933261871338,4.421551393973413,1216.3376343250275,4.421551237089392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,20,5,3,-1,5,10,1800.4994871616364,4.361579100287333,12.815773725509644,4.471068575157454,35.60006856918335,4.471068575157454,135.6317753791809,4.458998466799542,194.16371965408325,4.408299110060078,326.1413164138794,4.383807074049912,925.0379011631012,4.361579100287333,,,,,,,,,,,,,,,,,,,,,,,,,,
53,20,5,3,-1,5,10,1800.304923772812,4.653201401732999,12.411727666854858,4.769936838439056,34.10842800140381,4.769936838439056,49.37584400177002,4.731572787719955,192.56477093696594,4.680796027792497,433.79278659820557,4.672861405445029,495.5130898952484,4.670089823530463,1094.2674748897552,4.653201401732999,,,,,,,,,,,,,,,,,,,,,,,,
54,20,5,3,-1,5,10,1800.5014774799347,4.3842374761637934,10.469592332839966,4.563052196115758,24.635863304138184,4.552169795849652,24.635955095291138,4.552169795849652,64.6488745212555,4.389814641305516,1455.1819412708282,4.3842374761637934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,20,5,3,-1,5,10,1800.396068096161,4.441213141967047,32.06529521942139,4.5031678808417865,71.28038549423218,4.5031678808417865,102.65297389030457,4.4998015620483685,140.9802587032318,4.4840675165001445,385.86438512802124,4.479355953669723,890.1375198364258,4.473528712467569,917.2912533283234,4.46993906474393,1130.0656878948212,4.441213141967047,,,,,,,,,,,,,,,,,,,,,,
56,20,5,3,-1,5,10,1800.2369084358215,4.4489150519213325,8.881805658340454,4.635561161748567,11.654906272888184,4.477932882976772,11.654995203018188,4.477932882976772,121.71060276031494,4.463887432401379,641.9414882659912,4.4489150519213325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,20,5,3,-1,5,10,1800.1493530273438,4.48574953214574,3.2357993125915527,4.663870418893934,6.315216302871704,4.663870418893934,10.456852436065674,4.515033509016334,27.667766332626343,4.48574953214574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,20,5,3,-1,5,10,1800.1425337791443,4.446223954911934,3.830496072769165,4.5939118611445195,6.050584554672241,4.517419068744459,6.050678730010986,4.517419068744459,37.32223558425903,4.507392277780146,376.4976522922516,4.504827108743222,400.82334089279175,4.499536765630479,412.3360102176666,4.450742909087121,434.93396377563477,4.446223954911934,,,,,,,,,,,,,,,,,,,,,,
59,20,5,3,-1,5,10,1800.4413504600525,4.573708694663497,13.519825458526611,4.6680838866793195,23.278604745864868,4.6680838866793195,53.63631796836853,4.595051702937222,169.32059574127197,4.589557107169888,521.6818988323212,4.583126497034549,985.5763914585114,4.573708694663497,,,,,,,,,,,,,,,,,,,,,,,,,,
60,20,5,3,-1,5,10,1800.309900522232,4.455888721595913,3.808542013168335,4.539281014255104,11.244449377059937,4.539281014255104,755.2232377529144,4.455888721595913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,20,5,3,-1,5,10,1800.018580198288,4.545274290895357,16.90014958381653,4.72064531890585,34.390963554382324,4.72064531890585,66.04830741882324,4.717791749417614,81.99609780311584,4.701119346732902,109.31531381607056,4.62016442310852,406.27139353752136,4.617496343937149,456.8605740070343,4.587023804200734,519.1754078865051,4.585272585333284,670.5873680114746,4.545274290895357,,,,,,,,,,,,,,,,,,,,
62,20,5,3,-1,5,10,1800.33709025383,4.621477156399996,15.699487686157227,4.848866345108985,18.611903190612793,4.711044223955639,18.611994981765747,4.711044223955639,46.72233009338379,4.7043541388379975,55.271751165390015,4.688358797653892,66.7376298904419,4.686427761187582,114.95914697647095,4.671799506651889,132.8319010734558,4.661102841045498,214.0130398273468,4.657628699405185,240.03679943084717,4.624263446395217,363.19343662261963,4.621477156399996,,,,,,,,,,,,,,,,
63,20,5,3,-1,5,10,1800.256104707718,4.233261410992636,7.9610817432403564,4.40772365845613,23.10415005683899,4.40772365845613,31.53267765045166,4.386484595901455,53.88681507110596,4.376413472183357,55.5088529586792,4.3474045664224645,63.53251552581787,4.337657671856517,92.01421618461609,4.285612101887778,296.3761487007141,4.233261410992636,,,,,,,,,,,,,,,,,,,,,,
64,20,5,3,-1,5,10,1800.1244986057281,4.233007005735467,5.3176429271698,4.351190349684433,11.024587631225586,4.245782584484647,11.024674415588379,4.245782584484647,1230.449010848999,4.233200080581036,1474.1749374866486,4.233028459868946,1762.8120062351227,4.233007005735467,,,,,,,,,,,,,,,,,,,,,,,,,,
65,20,5,3,-1,5,10,1800.2049117088318,4.774923950748682,22.334299325942993,4.810655103595522,75.68287992477417,4.810655103595522,576.5877516269684,4.780413069509557,1364.3145225048065,4.774923950748682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,20,5,3,-1,5,10,1800.1293063163757,4.484586818196443,5.971797466278076,4.681001758701989,11.626845836639404,4.676248372110422,11.6269371509552,4.676248372110422,31.21766209602356,4.552370800965767,76.301997423172,4.537647243402697,118.9574236869812,4.48937038663903,637.356461763382,4.484586818196443,,,,,,,,,,,,,,,,,,,,,,,,
67,20,5,3,-1,5,10,1800.443719625473,4.299785802099857,1.7433443069458008,4.299786152992727,3.262058734893799,4.299786152992727,151.10676789283752,4.299786093798548,231.6427013874054,4.299785980785286,367.2597863674164,4.2997859502586255,859.1318016052246,4.299785910412151,893.6387960910797,4.299785802099857,,,,,,,,,,,,,,,,,,,,,,,,
68,20,5,3,-1,5,10,1800.2866914272308,4.233949781726846,5.195209741592407,4.415820273590143,17.1256263256073,4.415820273590143,42.88147950172424,4.2616597539065,70.70044302940369,4.233949781726846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,20,5,3,-1,5,10,1800.571912765503,4.281876203645655,9.976861476898193,4.474356441817345,27.93192982673645,4.474356441817345,108.42530012130737,4.403299946135173,134.09648728370667,4.390282870513696,146.43994808197021,4.386836904311831,173.8987455368042,4.295465770604563,733.6256809234619,4.281876203645655,,,,,,,,,,,,,,,,,,,,,,,,
70,20,5,3,-1,5,10,1800.5678951740265,4.610500580409207,1.8616249561309814,4.610558873532227,2.5233404636383057,4.610558873532227,60.51577544212341,4.610558624976638,179.9251663684845,4.610500580409207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,20,5,3,-1,5,10,1800.495813369751,4.3599024489715035,9.43504810333252,4.531016531095328,47.823901414871216,4.531016531095328,105.04316210746765,4.517289260223258,142.3194134235382,4.515353723922845,145.2551326751709,4.451720322575622,241.8166103363037,4.41503791705019,290.809809923172,4.379419933783026,334.53789806365967,4.376530913109916,523.2524483203888,4.365796828944502,542.6904077529907,4.365588570564524,578.59925365448,4.3599024489715035,,,,,,,,,,,,,,,,
72,20,5,3,-1,5,10,1800.2962853908539,4.589336553942773,4.595490455627441,4.682423651539441,8.603313684463501,4.677644515421865,8.60340404510498,4.677644515421865,78.74798130989075,4.589336553942773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,20,5,3,-1,5,10,1800.1790351867676,4.724943778598913,8.429873943328857,4.861033045772688,25.471388816833496,4.82955467425342,25.471481323242188,4.82955467425342,38.37731671333313,4.773299777463264,172.44211626052856,4.734599903532432,296.0302529335022,4.731836992883523,843.1228229999542,4.727720452830305,1115.01172041893,4.724943778598913,,,,,,,,,,,,,,,,,,,,,,
74,20,5,3,-1,5,10,1800.5619881153107,4.3106542136415955,3.4810893535614014,4.475263918498464,14.471909761428833,4.475263918498464,25.414172649383545,4.376493591062764,30.237630605697632,4.316234033398437,774.8881297111511,4.3130272739410564,1041.4336333274841,4.3106542136415955,,,,,,,,,,,,,,,,,,,,,,,,,,
75,20,5,3,-1,5,10,1800.9608316421509,4.380014851888946,15.496935367584229,4.497205741213797,29.56363320350647,4.419618188761554,29.563725233078003,4.419618188761554,242.26279854774475,4.406962655464149,421.92750310897827,4.39148991203122,677.1551942825317,4.380014851888946,,,,,,,,,,,,,,,,,,,,,,,,,,
76,20,5,3,-1,5,10,1800.2075817584991,4.560254929805499,44.28938102722168,4.806283443711345,61.452311277389526,4.74743508840699,61.45240807533264,4.74743508840699,81.69247722625732,4.702437049054268,98.86935138702393,4.7004864137238265,121.49403166770935,4.61031989867489,206.21149349212646,4.608837196248555,243.87915515899658,4.584729819173817,1108.17777633667,4.560254929805499,,,,,,,,,,,,,,,,,,,,
77,20,5,3,-1,5,10,1800.0292737483978,4.403733787531688,39.4183087348938,4.614429426064223,60.45168590545654,4.5762531542271825,60.4517822265625,4.5762531542271825,91.43127512931824,4.5276987968754145,98.23047256469727,4.514959658577708,120.58838534355164,4.486772022231169,152.88547611236572,4.482977042561787,160.57807230949402,4.46794710115123,322.9592967033386,4.435468391871332,370.93569469451904,4.403733787531688,,,,,,,,,,,,,,,,,,
78,20,5,3,-1,5,10,1800.1107268333435,4.356228694111355,12.372724771499634,4.507236542028382,15.655636310577393,4.507236542028382,29.42501449584961,4.418886884623469,42.54498076438904,4.415825310829793,113.59419012069702,4.414924878836896,294.3458523750305,4.356228694111355,,,,,,,,,,,,,,,,,,,,,,,,,,
79,20,5,3,-1,5,10,1800.0323777198792,4.240816210572531,5.602663040161133,4.400786865553352,68.62731504440308,4.400786865553352,148.7108063697815,4.3426376936578555,179.49678325653076,4.270662013295848,425.5267469882965,4.251706663284909,1234.0358018875122,4.240816210572531,,,,,,,,,,,,,,,,,,,,,,,,,,
80,20,5,3,-1,5,10,1800.0373957157135,4.567450468014885,3.20039963722229,4.699550601880363,8.277933597564697,4.699550601880363,71.89083576202393,4.688856387520406,82.69965195655823,4.659015771617323,97.54944205284119,4.570729360481166,207.35910940170288,4.567450468014885,,,,,,,,,,,,,,,,,,,,,,,,,,
81,20,5,3,-1,5,10,1800.0785892009735,4.405572109893654,3.273552656173706,4.5505029829695545,5.742516994476318,4.5505029829695545,11.17701268196106,4.539379353300191,19.19093155860901,4.438408481362764,105.26499485969543,4.413926984227109,202.45093321800232,4.411262301915962,503.38182950019836,4.405572109893654,,,,,,,,,,,,,,,,,,,,,,,,
82,20,5,3,-1,5,10,1800.1661477088928,4.4532902065526105,4.443585634231567,4.659897339972284,10.348692178726196,4.620499647471047,10.348883628845215,4.620499647471047,19.340093851089478,4.59511879252454,28.022862434387207,4.564521508514254,72.6922242641449,4.4532902065526105,,,,,,,,,,,,,,,,,,,,,,,,,,
83,20,5,3,-1,5,10,1800.11909866333,4.639770215277696,2.09144926071167,4.63977216916641,3.733837366104126,4.63977216916641,27.741984605789185,4.639771987640566,31.18534231185913,4.639771955570469,67.61976337432861,4.639771626597168,163.7785415649414,4.639770215277696,,,,,,,,,,,,,,,,,,,,,,,,,,
84,20,5,3,-1,5,10,1800.8616826534271,4.581689586641227,11.06392526626587,4.733618235434557,20.692870616912842,4.627597219678136,20.71768879890442,4.627597219678136,120.47485399246216,4.581689586641227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,20,5,3,-1,5,10,1800.2052357196808,4.349909677824192,17.455246686935425,4.424929718067984,27.30582332611084,4.393819226281476,27.30601167678833,4.393819226281476,56.91444945335388,4.389117286673753,92.54408860206604,4.373926686726814,111.0483410358429,4.367229921080883,241.19975328445435,4.356323472339054,508.809287071228,4.349909677824192,,,,,,,,,,,,,,,,,,,,,,
86,20,5,3,-1,5,10,1800.6865746974945,4.4687469635302906,6.930535316467285,4.57262985893619,18.343451738357544,4.57262985893619,36.81326746940613,4.554262224044604,84.21048045158386,4.518531485615047,401.33226776123047,4.482243209942457,791.2428033351898,4.4687469635302906,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20,5,3,-1,5,10,1800.4891104698181,4.487379819142501,7.70445442199707,4.674448989695689,13.532631158828735,4.64275576643216,13.532810926437378,4.64275576643216,26.245420217514038,4.527496359274611,41.519207239151,4.49224319351788,296.0998680591583,4.487379819142501,,,,,,,,,,,,,,,,,,,,,,,,,,
88,20,5,3,-1,5,10,1800.143197774887,4.410283421635242,1.3466987609863281,4.43857320858055,2.2146966457366943,4.43857320858055,113.88722038269043,4.410283421635242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20,5,3,-1,5,10,1800.0796587467194,4.83493660573278,11.013127565383911,5.0129670795183054,14.074544906616211,4.908854766036431,14.074699878692627,4.908854766036431,21.965843200683594,4.893526505575298,24.619500398635864,4.890024678024344,43.28348112106323,4.836591321694542,269.388699054718,4.83493660573278,,,,,,,,,,,,,,,,,,,,,,,,
90,20,5,3,-1,5,10,1800.1975831985474,4.428639124656093,7.217573881149292,4.552916598747394,12.545411825180054,4.486865193075353,12.545593500137329,4.486865193075353,90.06427931785583,4.468596127063349,143.77062678337097,4.459540136254501,479.3653447628021,4.437912170928659,1354.698413848877,4.428639124656093,,,,,,,,,,,,,,,,,,,,,,,,
91,20,5,3,-1,5,10,1800.2195343971252,4.2105968308930475,9.450079202651978,4.517951087362912,16.919881582260132,4.380145126664026,16.92006826400757,4.380145126664026,37.2516975402832,4.3709298524024325,58.292054414749146,4.356345448704225,60.62522506713867,4.2989397934844895,241.56226325035095,4.2519215600150595,269.21125650405884,4.2105968308930475,,,,,,,,,,,,,,,,,,,,,,
92,20,5,3,-1,5,10,1800.1674497127533,4.4665165758176375,2.924203872680664,4.610254311765736,20.210024118423462,4.610254311765736,26.880804538726807,4.556859276421163,62.27048921585083,4.5315394949626855,482.44145917892456,4.517416751655501,917.6328816413879,4.4665165758176375,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20,5,3,-1,5,10,1800.163668870926,4.501921958407825,2.082308769226074,4.683087962929165,8.49186110496521,4.683087962929165,26.211277961730957,4.564834792913376,75.39610242843628,4.501921958407825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20,5,3,-1,5,10,1800.161419391632,4.44926613602693,9.071051120758057,4.564724252252517,17.7920138835907,4.564724252252517,22.75157117843628,4.466296414150461,24.652455806732178,4.462108663496011,151.60685920715332,4.459888109350664,318.57952094078064,4.44926613602693,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20,5,3,-1,5,10,1800.7229549884796,4.364791253829997,11.723817348480225,4.491715244055414,21.237250804901123,4.39740792633224,21.2374529838562,4.39740792633224,252.85261368751526,4.373043629126601,343.82850766181946,4.36792876455161,1411.99644947052,4.364791253829997,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20,5,3,-1,5,10,1800.1606810092926,4.423761367352323,10.55712080001831,4.663132036554366,21.957669258117676,4.654356790892276,21.95786690711975,4.654356790892276,42.32632637023926,4.621815774295165,54.66199588775635,4.610271938054092,86.17066311836243,4.580497593434574,101.72470378875732,4.423761367352323,,,,,,,,,,,,,,,,,,,,,,,,
97,20,5,3,-1,5,10,1800.669480085373,4.494381459345886,15.4551682472229,4.657420734003951,24.15527319908142,4.6230595499695335,24.155456066131592,4.6230595499695335,109.90340685844421,4.585807051956374,361.69559931755066,4.565390668481988,540.6908304691315,4.548250919966744,862.3699474334717,4.540560044845067,891.1773519515991,4.539828784472823,1423.287555217743,4.494381459345886,,,,,,,,,,,,,,,,,,,,
98,20,5,3,-1,5,10,1800.8858218193054,4.485517616425075,17.40870976448059,4.608556477674505,69.9499499797821,4.543731621782015,69.95014500617981,4.543731621782015,188.887793302536,4.527590956420261,252.10910749435425,4.491140655731582,302.4049644470215,4.488044203891011,405.7566990852356,4.485517616425075,,,,,,,,,,,,,,,,,,,,,,,,
99,20,5,3,-1,5,10,1800.3070938587189,4.701802706436067,2.225356101989746,4.779518483953938,8.82096266746521,4.779518483953938,19.183425903320312,4.7684943233529165,23.684032678604126,4.752392627285858,49.25337100028992,4.71069643152078,810.1917505264282,4.701802706436067,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20,5,3,-1,5,10,1800.1424407958984,4.313966388129218,7.508646488189697,4.384172942264129,25.186235904693604,4.384172942264129,35.81763577461243,4.336984230104467,190.18357825279236,4.320712431486961,206.6285059452057,4.313966388129218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,5,3,-1,5,10,1802.714616060257,4.265485011945087,56.736555337905884,4.3774057990363335,144.68391346931458,4.3774057990363335,182.77399277687073,4.357412712836554,214.60551857948303,4.334215262753736,224.5117950439453,4.331441832723706,399.3876574039459,4.286860888234036,727.8625938892365,4.286574619048711,1132.0344262123108,4.265485011945087,,,,,,,,,,,,,,,,,,,,,,
2,40,5,3,-1,5,10,1800.8829123973846,4.33014389729515,29.558396816253662,4.443244601060974,52.73602795600891,4.387183562622439,52.73627305030823,4.387183562622439,225.84801197052002,4.343882081396265,273.7711236476898,4.339750423887601,315.63191270828247,4.335271209323372,885.1781213283539,4.330689071867923,1273.1206402778625,4.33014389729515,,,,,,,,,,,,,,,,,,,,,,
3,40,5,3,-1,5,10,1802.466298341751,4.2766364809968955,59.04543399810791,4.497339371698149,72.05632376670837,4.2866759758816135,72.0565505027771,4.2866759758816135,1757.8902525901794,4.2766364809968955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40,5,3,-1,5,10,1802.5585312843323,4.1596841426737745,51.60471987724304,4.219815598885862,208.13313364982605,4.217454094719472,208.1333236694336,4.217454094719472,298.25954031944275,4.184816926730386,543.965005159378,4.183311720610554,856.6847512722015,4.162294081782493,1361.4223911762238,4.1596841426737745,,,,,,,,,,,,,,,,,,,,,,,,
5,40,5,3,-1,5,10,1802.5680742263794,4.4197437592476385,48.86564803123474,4.464655130975902,190.379869222641,4.464655130975902,720.0295693874359,4.4197437592476385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,40,5,3,-1,5,10,1801.010181427002,4.154756939552484,18.57347583770752,4.296398166707643,29.913199424743652,4.154756939552484,29.91340684890747,4.154756939552484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,40,5,3,-1,5,10,1800.7838671207428,4.526270586011749,144.27632904052734,4.717901863339527,290.1105418205261,4.656808901273536,290.11073660850525,4.656808901273536,382.50840306282043,4.610273697123564,422.99550580978394,4.5774957695840675,505.84531235694885,4.557249428926842,921.8693017959595,4.538548947597111,1069.2387473583221,4.53203135492403,1486.7590305805206,4.526270586011749,,,,,,,,,,,,,,,,,,,,
8,40,5,3,-1,5,10,1800.8388993740082,4.151396870571007,37.890878438949585,4.250061074793296,59.62620997428894,4.2105182761831355,59.62645888328552,4.2105182761831355,91.84930753707886,4.156610297934711,879.3966443538666,4.151396870571007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,40,5,3,-1,5,10,1800.7699048519135,4.148017569944912,8.926563739776611,4.266239195495138,27.711435079574585,4.266239195495138,49.410078287124634,4.23262084182035,87.98676943778992,4.217087828492493,132.2685408592224,4.1851189876964074,156.02446818351746,4.17643188083097,347.66714239120483,4.175830227579897,452.0474317073822,4.1511274947625685,657.3468601703644,4.150746609120643,1349.6923441886902,4.148017569944912,,,,,,,,,,,,,,,,,,
10,40,5,3,-1,5,10,1800.0326781272888,4.395237988873952,19.53988003730774,4.569453653030741,54.5217924118042,4.569453653030741,79.05761480331421,4.5036275217038515,123.96309041976929,4.469830199237533,191.73362851142883,4.410346377153586,212.7313494682312,4.395237988873952,,,,,,,,,,,,,,,,,,,,,,,,,,
11,40,5,3,-1,5,10,1801.3353114128113,4.407351321579619,23.12330174446106,4.607212697913438,50.56320810317993,4.528335143981089,50.56344389915466,4.528335143981089,86.839772939682,4.4237248023217415,598.5599284172058,4.408334225041134,956.325186252594,4.407351321579619,,,,,,,,,,,,,,,,,,,,,,,,,,
